CodigoEstacion,NombreEstacion,Departamento,Municipio,Latitud,Longitud,frecuencia_extremos,pendiente,p_valor,tendencia,frecuencia_reciente,ratio_reciente,frecuencia_anio_corrido,frecuencia_ultimos_6m,ratio_anio_corrido,ratio_ultimos_6m,condicion_lluvia_6m,alerta_lluvias,sequia_categoria,cod_norm
1602500063,MUTISCUA,NORTE DE SANTANDER,MUTISCUA,7.299088889,-72.745761111,0.08450704225352113,-0.01148302062760588,0.33536273370909175,estable,0.07411400043888523,0.877015671860142,0.09302325581395349,0.075,1.1007751937984496,0.8875,NORMAL,BAJA,MODERADA,1602500063
1602500063,MUTISCUA - AUT,NORTE DE SANTANDER,MUTISCUA,7.299,-72.746,0.06206896551724138,-0.01148302062760588,0.33536273370909175,estable,0.07411400043888523,1.1940588959598177,0.09302325581395349,0.075,1.4987080103359174,1.2083333333333333,EXCESO,MODERADA,MODERADA,1602500063
1602500110,ARBOLEDAS,NORTE DE SANTANDER,ARBOLEDAS,7.645111111,-72.799169444,0.10666666666666667,-0.0026471933702189544,0.3727096200739093,estable,0.047028002895633594,0.44088752714656493,0.02631578947368421,0.02631578947368421,0.24671052631578944,0.24671052631578944,DEFICIT,ALTA,NORMAL,1602500110
1602500110,ARBOLEDAS,NORTE DE SANTANDER,ARBOLEDAS,7.646281,-72.799007,0.027149321266968326,-0.0026471933702189544,0.3727096200739093,estable,0.047028002895633594,1.7321981066558374,0.02631578947368421,0.02631578947368421,0.969298245614035,0.969298245614035,NORMAL,MODERADA,NORMAL,1602500110
1602500110,ARBOLEDAS - AUT,NORTE DE SANTANDER,ARBOLEDAS,7.645111111,-72.799169444,0.01824817518248175,-0.0026471933702189544,0.3727096200739093,estable,0.047028002895633594,2.5771345586807213,0.02631578947368421,0.02631578947368421,1.4421052631578948,1.4421052631578948,EXCESO,MODERADA,NORMAL,1602500110
1605700152,PALO GRANDE - AUT,NORTE DE SANTANDER,OCAÑA,8.290761111,-73.3045,0.05343511450381679,,,,,,,,,,sin_datos,BAJA,MODERADA,1605700152
2105700099,PUENTE COHETANDO - AUT,CAUCA,PÁEZ (BELALCÁZAR),2.579305556,-75.987388889,0.06109324758842444,,,,,,,,,,sin_datos,BAJA,NORMAL,2105700099
2119500111,BASE AEREA MELGAR,TOLIMA,MELGAR,4.21,-74.64,0.01606425702811245,0.0017297725717446422,0.6473294514147916,estable,0.05399154871683685,3.360973907623094,0.06435643564356436,0.0,4.006188118811882,0.0,DEFICIT,MODERADA,NORMAL,2119500111
2119500111,BASE AEREA MELGAR,TOLIMA,MELGAR,4.219663,-74.629444,0.10679611650485436,0.0017297725717446422,0.6473294514147916,estable,0.05399154871683685,0.5055572288940178,0.06435643564356436,0.0,0.6026102610261027,0.0,DEFICIT,ALTA,NORMAL,2119500111
2119500111,BASE AEREA MELGAR - AUT,TOLIMA,MELGAR,4.212219444,-74.636830556,0.07065217391304347,0.0017297725717446422,0.6473294514147916,estable,0.05399154871683685,0.7641880741459985,0.06435643564356436,0.0,0.910891089108911,0.0,DEFICIT,BAJA,NORMAL,2119500111
2119700147,SAN MIGUEL - AUT,CUNDINAMARCA,RICAURTE,4.242711111,-74.742869444,0.056016597510373446,,,,,,,,,,sin_datos,BAJA,MODERADA,2119700147
2120000099,COLEGIO VEINTIUN ANGELES,BOGOTÁ,BOGOTA D.C,4.749234,-74.08073,0.0273972602739726,-0.000908536852460052,0.7123057290153924,estable,0.07252525171106203,2.6471716874537643,0.11258278145695365,0.047619047619047616,4.109271523178808,1.7380952380952381,EXCESO,MODERADA,NORMAL,2120000099
2120000099,COLEGIO VEINTIUN ANGELES,BOGOTÁ,BOGOTÁ D.C,4.749234,-74.08073,0.06824146981627296,-0.000908536852460052,0.7123057290153924,estable,0.07252525171106203,1.0627738808428704,0.11258278145695365,0.047619047619047616,1.6497707590422823,0.6978021978021978,DEFICIT,BAJA,NORMAL,2120000099
2120000099,COLEGIO VEINTIUN ANGELES - AUT,BOGOTA D.C.,"BOGOTA, D.C",4.749,-74.081,0.057692307692307696,-0.000908536852460052,0.7123057290153924,estable,0.07252525171106203,1.2571043629917418,0.11258278145695365,0.047619047619047616,1.9514348785871964,0.8253968253968254,DEFICIT,MODERADA,NORMAL,2120000099
2120000100,COLEGIO ALEMANIA SOLIDARIA,BOGOTÁ,BOGOTA D.C,4.652389,-74.075434,0.022026431718061675,-0.0011852745018823268,0.6053926491044473,estable,0.07384392928983537,3.3525143897585257,0.09933774834437085,0.02857142857142857,4.509933774834437,1.297142857142857,EXCESO,MODERADA,NORMAL,2120000100
2120000100,COLEGIO ALEMANIA SOLIDARIA,BOGOTÁ,BOGOTÁ D.C,4.652389,-74.075434,0.07631578947368421,-0.0011852745018823268,0.6053926491044473,estable,0.07384392928983537,0.9676101079357737,0.09933774834437085,0.02857142857142857,1.3016670472710663,0.37438423645320196,DEFICIT,BAJA,NORMAL,2120000100
2120000100,COLEGIO ALEMANIA SOLIDARIA - AUT,BOGOTA D.C.,"BOGOTA, D.C",4.652,-74.075,0.05128205128205128,-0.0011852745018823268,0.6053926491044473,estable,0.07384392928983537,1.4399566211517898,0.09933774834437085,0.02857142857142857,1.9370860927152318,0.5571428571428572,DEFICIT,MODERADA,NORMAL,2120000100
2120000101,ALTOS DE LA ESTANCIA,BOGOTÁ,BOGOTA D.C,4.58074,-74.17828,0.013392857142857142,-0.0030375274454444547,0.11869494912865458,estable,0.08805547096474213,6.5748084987007465,0.06622516556291391,0.047619047619047616,4.9448123620309055,3.5555555555555554,EXCESO,MODERADA,NORMAL,2120000101
2120000101,ALTOS DE LA ESTANCIA,BOGOTÁ,BOGOTÁ D.C,4.58074,-74.17828,0.09788359788359788,-0.0030375274454444547,0.11869494912865458,estable,0.08805547096474213,0.8995937303965548,0.06622516556291391,0.047619047619047616,0.6765706103454449,0.4864864864864865,DEFICIT,BAJA,NORMAL,2120000101
2120000101,ALTOS DE LA ESTANCIA - AUT,BOGOTA D.C.,"BOGOTA, D.C",4.581,-74.178,0.031914893617021274,-0.0030375274454444547,0.11869494912865458,estable,0.08805547096474213,2.7590714235619203,0.06622516556291391,0.047619047619047616,2.0750551876379695,1.492063492063492,EXCESO,MODERADA,NORMAL,2120000101
2120000102,COLEGIO CARLOS PIZARRO - AUT,BOGOTA D.C.,"BOGOTA, D.C",4.635,-74.205,0.056140350877192984,,,,,,,,,,sin_datos,BAJA,NORMAL,2120000102
2120000103,CERRO NORTE,BOGOTÁ,BOGOTA D.C,4.73254,-74.01871,0.004484304932735426,-0.0024350150502396957,0.2498994160305686,estable,0.09111259418146296,20.31810850246624,0.09933774834437085,0.05714285714285714,22.1523178807947,12.742857142857142,EXCESO,MODERADA,NORMAL,2120000103
2120000103,CERRO NORTE,BOGOTÁ,BOGOTÁ D.C,4.73254,-74.01871,0.09444444444444444,-0.0024350150502396957,0.2498994160305686,estable,0.09111259418146296,0.9647215854507843,0.09933774834437085,0.05714285714285714,1.0518114530580445,0.6050420168067226,DEFICIT,BAJA,NORMAL,2120000103
2120000103,CERRO NORTE - AUT,BOGOTA D.C.,"BOGOTA, D.C",4.733,-74.019,0.04912280701754386,-0.0024350150502396957,0.2498994160305686,estable,0.09111259418146296,1.8547920958369246,0.09933774834437085,0.05714285714285714,2.0222327341532638,1.163265306122449,EXCESO,MODERADA,NORMAL,2120000103
2120000104,COLEGIO MIGUEL ANTONIO CARO,BOGOTÁ,BOGOTA D.C,4.81326,-74.03146,0.045454545454545456,-0.00037878787878787754,0.9789862126241491,estable,0.11094276094276095,2.440740740740741,0.1456953642384106,0.08571428571428572,3.205298013245033,1.8857142857142857,EXCESO,MODERADA,NORMAL,2120000104
2120000104,COLEGIO MIGUEL ANTONIO CARO,BOGOTÁ,BOGOTÁ D.C,4.81326,-74.03146,0.06896551724137931,-0.00037878787878787754,0.9789862126241491,estable,0.11094276094276095,1.608670033670034,0.1456953642384106,0.08571428571428572,2.1125827814569536,1.2428571428571429,EXCESO,MODERADA,NORMAL,2120000104
2120000104,COLEGIO MIGUEL ANTONIO CARO - AUT,BOGOTA D.C.,"BOGOTA, D.C",4.813,-74.031,0.06713780918727916,-0.00037878787878787754,0.9789862126241491,estable,0.11094276094276095,1.6524632287790182,0.1456953642384106,0.08571428571428572,2.1700941094457997,1.2766917293233082,EXCESO,MODERADA,NORMAL,2120000104
2120000105,EL CODITO,BOGOTÁ,BOGOTA D.C,4.763457,-74.021772,0.004405286343612335,0.0014663592709247303,0.4147991964279393,estable,0.0883294669305696,20.050788993239298,0.10596026490066225,0.10476190476190476,24.05298013245033,23.780952380952378,EXCESO,MODERADA,MODERADA,2120000105
2120000105,EL CODITO,BOGOTÁ,BOGOTÁ D.C,4.763457,-74.021772,0.09090909090909091,0.0014663592709247303,0.4147991964279393,estable,0.0883294669305696,0.9716241362362656,0.10596026490066225,0.10476190476190476,1.1655629139072847,1.1523809523809523,EXCESO,MODERADA,MODERADA,2120000105
2120000105,EL CODITO - AUT,BOGOTA D.C.,"BOGOTA, D.C",4.763,-74.022,0.05263157894736842,0.0014663592709247303,0.4147991964279393,estable,0.0883294669305696,1.6782598716808226,0.10596026490066225,0.10476190476190476,2.013245033112583,1.9904761904761907,EXCESO,MODERADA,MODERADA,2120000105
2120000106,GRAN BRETAÑA,BOGOTÁ,BOGOTA D.C,4.5117,-74.16352222,0.02262443438914027,-0.0007178347124906103,0.7294466087468137,estable,0.07402106294522989,3.2717309821791614,0.09523809523809523,0.07920792079207921,4.20952380952381,3.500990099009901,EXCESO,MODERADA,MODERADA,2120000106
2120000106,GRAN BRETAÑA,BOGOTÁ,BOGOTÁ D.C,4.5117,-74.163522222,0.07631578947368421,-0.0007178347124906103,0.7294466087468137,estable,0.07402106294522989,0.9699311696271503,0.09523809523809523,0.07920792079207921,1.2479474548440064,1.0378968931375896,NORMAL,BAJA,MODERADA,2120000106
2120000106,GRAN BRETAÑA - AUT,BOGOTA D.C.,"BOGOTA, D.C",4.512,-74.164,0.04912280701754386,-0.0007178347124906103,0.7294466087468137,estable,0.07402106294522989,1.5068573528136084,0.09523809523809523,0.07920792079207921,1.9387755102040816,1.6124469589816124,EXCESO,MODERADA,MODERADA,2120000106
2120000107,LA FISCALA,BOGOTÁ,BOGOTA D.C,4.53602,-74.10654,0.01809954751131222,-0.00012150797298545998,0.9528634880984181,estable,0.09249164311745925,5.110163282239623,0.10596026490066225,0.06666666666666667,5.854304635761589,3.683333333333333,EXCESO,MODERADA,NORMAL,2120000107
2120000107,LA FISCALA,BOGOTÁ,BOGOTÁ D.C,4.53602,-74.10654,0.09736842105263158,-0.00012150797298545998,0.9528634880984181,estable,0.09249164311745925,0.9499141725576896,0.10596026490066225,0.06666666666666667,1.088240558439234,0.6846846846846847,DEFICIT,BAJA,NORMAL,2120000107
2120000107,LA FISCALA - AUT,BOGOTA D.C.,"BOGOTA, D.C",4.536,-74.106,0.030303030303030304,-0.00012150797298545998,0.9528634880984181,estable,0.09249164311745925,3.052224222876155,0.10596026490066225,0.06666666666666667,3.4966887417218544,2.1999999999999997,EXCESO,MODERADA,NORMAL,2120000107
2120000108,IDIGER,BOGOTÁ,BOGOTA D.C,4.674932,-74.113609,0.013761467889908258,0.0002525176742906585,0.9289068514852548,estable,0.10446707342872165,7.591274002487106,0.13333333333333333,0.057692307692307696,9.688888888888888,4.1923076923076925,EXCESO,MODERADA,NORMAL,2120000108
2120000108,IDIGER,BOGOTÁ,BOGOTÁ D.C,4.674932,-74.113609,0.1099476439790576,0.0002525176742906585,0.9289068514852548,estable,0.10446707342872165,0.9501529059469445,0.13333333333333333,0.057692307692307696,1.2126984126984126,0.5247252747252747,DEFICIT,ALTA,NORMAL,2120000108
2120000108,IDIGER - AUT,BOGOTA D.C.,"BOGOTA, D.C",4.675,-74.114,0.02857142857142857,0.0002525176742906585,0.9289068514852548,estable,0.10446707342872165,3.656347570005258,0.13333333333333333,0.057692307692307696,4.666666666666667,2.0192307692307696,EXCESO,MODERADA,NORMAL,2120000108
2120000109,COLEGIO RODOLFO LLINAS,BOGOTÁ,BOGOTA D.C,4.720124,-74.108288,0.01327433628318584,0.0005214837188769575,0.8096953497575016,estable,0.08706086269344962,6.5585849895732045,0.11920529801324503,0.05714285714285714,8.980132450331126,4.304761904761905,EXCESO,MODERADA,MODERADA,2120000109
2120000109,COLEGIO RODOLFO LLINAS,BOGOTÁ,BOGOTÁ D.C,4.720124,-74.108288,0.08947368421052632,0.0005214837188769575,0.8096953497575016,estable,0.08706086269344962,0.973033171279731,0.11920529801324503,0.05714285714285714,1.3322945072068562,0.6386554621848739,DEFICIT,BAJA,MODERADA,2120000109
2120000109,COLEGIO RODOLFO LLINAS - AUT,BOGOTA D.C.,"BOGOTA, D.C",4.72,-74.108,0.042105263157894736,0.0005214837188769575,0.8096953497575016,estable,0.08706086269344962,2.0676954889694286,0.11920529801324503,0.05714285714285714,2.8311258278145695,1.3571428571428572,EXCESO,MODERADA,MODERADA,2120000109
2120000117,COLEGIO MORALBA SURORIENTAL,BOGOTÁ,BOGOTA D.C,4.54294,-74.08031,0.025974025974025976,0.0039276020766324,0.06053974591205316,estable,0.09246621557256562,3.5599492995437765,0.14864864864864866,0.1346153846153846,5.722972972972973,5.1826923076923075,EXCESO,MODERADA,MODERADA,2120000117
2120000117,COLEGIO MORALBA SURORIENTAL,BOGOTÁ,BOGOTÁ D.C,4.54294,-74.08031,0.07427055702917772,0.0039276020766324,0.06053974591205316,estable,0.09246621557256562,1.2449915453877587,0.14864864864864866,0.1346153846153846,2.0014478764478767,1.8125,EXCESO,MODERADA,MODERADA,2120000117
2120000118,COL. ALBERTO LLERAS CAMARGO,BOGOTÁ,BOGOTA D.C,4.743304,-74.102293,0.014084507042253521,0.0002165730429018138,0.9150333612884491,estable,0.07264468694294104,5.157772772948814,0.0728476821192053,0.06666666666666667,5.172185430463576,4.733333333333333,EXCESO,MODERADA,MODERADA,2120000118
2120000118,COL. ALBERTO LLERAS CAMARGO,BOGOTÁ,BOGOTÁ D.C,4.743304,-74.102293,0.08136482939632546,0.0002165730429018138,0.9150333612884491,estable,0.07264468694294104,0.892826636298727,0.0728476821192053,0.06666666666666667,0.8953215124973296,0.8193548387096774,DEFICIT,BAJA,MODERADA,2120000118
2120000119,COL. ALEMANIA UNIFICADA,BOGOTÁ,BOGOTA D.C,4.555765,-74.09667,0.013392857142857142,0.0007358895745750708,0.7286853854482623,estable,0.08397790145456634,6.270349975274287,0.1,0.05714285714285714,7.466666666666668,4.266666666666667,EXCESO,MODERADA,NORMAL,2120000119
2120000119,COL. ALEMANIA UNIFICADA,BOGOTÁ,BOGOTÁ D.C,4.555765,-74.09667,0.08443271767810026,0.0007358895745750708,0.7286853854482623,estable,0.08397790145456634,0.9946132703525201,0.1,0.05714285714285714,1.1843750000000002,0.6767857142857143,DEFICIT,BAJA,NORMAL,2120000119
2120000120,COL. GUSTAVO MORALES,BOGOTÁ,BOGOTA D.C,4.716619,-74.064401,0.017316017316017316,-0.000326695711950299,0.8634510537389982,estable,0.07287734187647135,4.208666493366221,0.0728476821192053,0.02857142857142857,4.206953642384105,1.65,EXCESO,MODERADA,MODERADA,2120000120
2120000120,COL. GUSTAVO MORALES,BOGOTÁ,BOGOTÁ D.C,4.716619,-74.064401,0.082010582010582,-0.000326695711950299,0.8634510537389982,estable,0.07287734187647135,0.8886333944937475,0.0728476821192053,0.02857142857142857,0.8882717368083743,0.34838709677419355,DEFICIT,BAJA,MODERADA,2120000120
2120000121,COL. GUSTAVO RESTREPO,BOGOTÁ,BOGOTA D.C,4.575873,-74.106178,0.008695652173913044,0.00043852951334694324,0.8189229603827534,estable,0.08281982664581687,9.52428006426894,0.08,0.04807692307692308,9.2,5.528846153846154,EXCESO,MODERADA,NORMAL,2120000121
2120000121,COL. GUSTAVO RESTREPO,BOGOTÁ,BOGOTÁ D.C,4.575873,-74.106178,0.08970976253298153,0.00043852951334694324,0.8189229603827534,estable,0.08281982664581687,0.9231974793754292,0.08,0.04807692307692308,0.8917647058823529,0.5359162895927602,DEFICIT,BAJA,NORMAL,2120000121
2120000122,COLEGIO INEM FRANCISCO DE PAULA SANTANDER,BOGOTÁ,BOGOTA D.C,4.624567,-74.154993,0.013157894736842105,-0.0003304115293281998,0.8679451299910466,estable,0.07837527472822728,5.956520879345273,0.09933774834437085,0.06666666666666667,7.549668874172186,5.066666666666667,EXCESO,MODERADA,MODERADA,2120000122
2120000122,COLEGIO INEM FRANCISCO DE PAULA SANTANDER,BOGOTÁ,BOGOTÁ D.C,4.624567,-74.154993,0.08136482939632546,-0.0003304115293281998,0.8679451299910466,estable,0.07837527472822728,0.9632574087565998,0.09933774834437085,0.06666666666666667,1.2208929715872676,0.8193548387096774,DEFICIT,BAJA,MODERADA,2120000122
2120000123,COL. LA CHUCUA,BOGOTÁ,BOGOTA D.C,4.60356,-74.148507,0.008658008658008658,-0.0004113112280399601,0.8347569207337263,estable,0.08759433056719897,10.11714518051148,0.08609271523178808,0.08571428571428572,9.943708609271523,9.9,EXCESO,MODERADA,MODERADA,2120000123
2120000123,COL. LA CHUCUA,BOGOTÁ,BOGOTÁ D.C,4.60356,-74.148507,0.08923884514435695,-0.0004113112280399601,0.8347569207337263,estable,0.08759433056719897,0.9815717631206707,0.08609271523178808,0.08571428571428572,0.964744838332684,0.9605042016806723,NORMAL,BAJA,MODERADA,2120000123
2120000124,COL RAFAEL URIBE,BOGOTÁ,BOGOTA D.C,4.583176,-74.132461,0.013157894736842105,-0.0003000435078347734,0.8685504439040916,estable,0.07583005230221944,5.763083974968677,0.0728476821192053,0.05714285714285714,5.5364238410596025,4.3428571428571425,EXCESO,MODERADA,NORMAL,2120000124
2120000124,COL RAFAEL URIBE,BOGOTÁ,BOGOTÁ D.C,4.583176,-74.132461,0.08136482939632546,-0.0003000435078347734,0.8685504439040916,estable,0.07583005230221944,0.9319758041014712,0.0728476821192053,0.05714285714285714,0.8953215124973296,0.7023041474654378,DEFICIT,BAJA,NORMAL,2120000124
2120000125,COLEGIO SORRENTO,BOGOTÁ,BOGOTA D.C,4.619586,-74.11322,0.010101010101010102,-0.00043322905971175077,0.8509145833183411,estable,0.07532697212727114,7.457370240599842,0.087248322147651,0.038461538461538464,8.63758389261745,3.8076923076923075,EXCESO,MODERADA,NORMAL,2120000125
2120000125,COLEGIO SORRENTO,BOGOTÁ,BOGOTÁ D.C,4.619586,-74.11322,0.08108108108108109,-0.00043322905971175077,0.8509145833183411,estable,0.07532697212727114,0.929032656236344,0.087248322147651,0.038461538461538464,1.0760626398210291,0.47435897435897434,DEFICIT,BAJA,NORMAL,2120000125
2120000126,COL. CIUDAD DE VILLAVICENCIO,BOGOTÁ,BOGOTA D.C,4.48706,-74.10213,0.017699115044247787,0.002595759247023058,0.2041755550524009,estable,0.09016775205148761,5.09447799090905,0.11920529801324503,0.11428571428571428,6.735099337748345,6.457142857142857,EXCESO,MODERADA,NORMAL,2120000126
2120000126,COL. CIUDAD DE VILLAVICENCIO,BOGOTÁ,BOGOTÁ D.C,4.48706,-74.10213,0.07631578947368421,0.002595759247023058,0.2041755550524009,estable,0.09016775205148761,1.1815084751574239,0.11920529801324503,0.11428571428571428,1.5620004567252797,1.4975369458128078,EXCESO,MODERADA,NORMAL,2120000126
2120000127,COL. EDUARDO UMAÑA,BOGOTÁ,BOGOTA D.C,4.48997,-74.11308,0.01762114537444934,0.004541951240335919,0.01427107017049954,creciente,0.09378307781968855,5.322189666267325,0.11920529801324503,0.13333333333333333,6.764900662251655,7.5666666666666655,EXCESO,MODERADA,NORMAL,2120000127
2120000127,COL. EDUARDO UMAÑA,BOGOTÁ,BOGOTÁ D.C,4.48997,-74.11308,0.08157894736842106,0.004541951240335919,0.01427107017049954,creciente,0.09378307781968855,1.1495990184348919,0.11920529801324503,0.13333333333333333,1.4612262337107456,1.6344086021505375,EXCESO,MODERADA,NORMAL,2120000127
2120000128,COL. GABRIEL GARCIA MARQUEZ,BOGOTÁ,BOGOTA D.C,4.50499,-74.09235,0.008888888888888889,0.0015319628891472,0.3837945289928968,estable,0.08356353667665753,9.400897876123972,0.09271523178807947,0.08571428571428572,10.43046357615894,9.642857142857142,EXCESO,MODERADA,MODERADA,2120000128
2120000128,COL. GABRIEL GARCIA MARQUEZ,BOGOTÁ,BOGOTÁ D.C,4.50499,-74.09235,0.08157894736842106,0.0015319628891472,0.3837945289928968,estable,0.08356353667665753,1.0243272237783825,0.09271523178807947,0.08571428571428572,1.1365092928861353,1.0506912442396312,NORMAL,BAJA,MODERADA,2120000128
2120000129,COL. OFELIA URIBE ACOSTA,BOGOTÁ,BOGOTA D.C,4.50643,-74.10251,0.008928571428571428,-0.0020145025363962174,0.2568249167093184,estable,0.07494339500358581,8.39366024040161,0.06,0.0380952380952381,6.72,4.2666666666666675,EXCESO,MODERADA,NORMAL,2120000129
2120000129,COL. OFELIA URIBE ACOSTA,BOGOTÁ,BOGOTÁ D.C,4.50643,-74.10251,0.08136482939632546,-0.0020145025363962174,0.2568249167093184,estable,0.07494339500358581,0.9210784998827805,0.06,0.0380952380952381,0.7374193548387097,0.46820276497695856,DEFICIT,BAJA,NORMAL,2120000129
2120000130,COL. PAULO FREIRE,BOGOTÁ,BOGOTA D.C,4.5328,-74.11684,0.00904977375565611,-0.0005424795712313245,0.769364828539295,estable,0.07805952600918022,8.625577624014413,0.06622516556291391,0.01904761904761905,7.317880794701987,2.104761904761905,EXCESO,MODERADA,MODERADA,2120000130
2120000130,COL. PAULO FREIRE,BOGOTÁ,BOGOTÁ D.C,4.5328,-74.11684,0.08398950131233596,-0.0005424795712313245,0.769364828539295,estable,0.07805952600918022,0.929396231546802,0.06622516556291391,0.01904761904761905,0.7884933774834438,0.2267857142857143,DEFICIT,BAJA,MODERADA,2120000130
2120000131,COL. ANTONIO GARCIA,BOGOTÁ,BOGOTA D.C,4.545,-74.13944,0.013100436681222707,0.0005109946906387396,0.7824573971597629,estable,0.08292142822490552,6.329669021167788,0.09271523178807947,0.08571428571428572,7.077262693156733,6.542857142857144,EXCESO,MODERADA,MODERADA,2120000131
2120000131,COL. ANTONIO GARCIA,BOGOTÁ,BOGOTÁ D.C,4.545,-74.13944,0.08661417322834646,0.0005109946906387396,0.7824573971597629,estable,0.08292142822490552,0.9573655804148182,0.09271523178807947,0.08571428571428572,1.070439494280554,0.9896103896103896,NORMAL,BAJA,MODERADA,2120000131
2120000132,COL. EL TESORO DE LA CUMBRE,BOGOTÁ,BOGOTA D.C,4.53531,-74.14909,0.01327433628318584,0.0014879163197342822,0.45741915547362044,estable,0.08703036276862268,6.556287328569575,0.10666666666666667,0.09615384615384616,8.035555555555556,7.2435897435897445,EXCESO,MODERADA,NORMAL,2120000132
2120000132,COL. EL TESORO DE LA CUMBRE,BOGOTÁ,BOGOTÁ D.C,4.53531,-74.14909,0.08443271767810026,0.0014879163197342822,0.45741915547362044,estable,0.08703036276862268,1.0307658590408748,0.10666666666666667,0.09615384615384616,1.2633333333333334,1.1388221153846154,NORMAL,BAJA,NORMAL,2120000132
2120000133,COL. EL MANANTIAL,BOGOTÁ,BOGOTA D.C,4.56144,-74.07482,0.017777777777777778,0.0011978089645304421,0.49890175960134236,estable,0.08402149853714394,4.726209292714347,0.11333333333333333,0.11538461538461539,6.375,6.490384615384616,EXCESO,MODERADA,NORMAL,2120000133
2120000133,COL. EL MANANTIAL,BOGOTÁ,BOGOTÁ D.C,4.56144,-74.07482,0.07894736842105263,0.0011978089645304421,0.49890175960134236,estable,0.08402149853714394,1.0642723148038233,0.11333333333333333,0.11538461538461539,1.4355555555555555,1.4615384615384617,EXCESO,MODERADA,NORMAL,2120000133
2120000134,COL. LOS ALPES SEDE A,BOGOTÁ,BOGOTA D.C,4.55257,-74.08373,0.022222222222222223,0.0011976937964310846,0.5536400783405698,estable,0.08644371400283767,3.889967130127695,0.11920529801324503,0.09523809523809523,5.364238410596026,4.285714285714286,EXCESO,MODERADA,NORMAL,2120000134
2120000134,COL. LOS ALPES SEDE A,BOGOTÁ,BOGOTÁ D.C,4.55257,-74.08373,0.07936507936507936,0.0011976937964310846,0.5536400783405698,estable,0.08644371400283767,1.0891907964357546,0.11920529801324503,0.09523809523809523,1.5019867549668875,1.2,EXCESO,MODERADA,NORMAL,2120000134
2120000135,COL. MANUEL ELKIN PATARROYO,BOGOTÁ,BOGOTA D.C,4.61823,-74.06439,0.021645021645021644,0.0003748965671633374,0.8642426191888967,estable,0.08146865005403478,3.763851632496407,0.10596026490066225,0.06666666666666667,4.895364238410596,3.08,EXCESO,MODERADA,MODERADA,2120000135
2120000135,COL. MANUEL ELKIN PATARROYO,BOGOTÁ,BOGOTÁ D.C,4.61823,-74.06439,0.07894736842105263,0.0003748965671633374,0.8642426191888967,estable,0.08146865005403478,1.031936234017774,0.10596026490066225,0.06666666666666667,1.3421633554083885,0.8444444444444444,DEFICIT,BAJA,MODERADA,2120000135
2120000136,COL. LOS PINOS SEDE A,BOGOTÁ,BOGOTÁ D.C,4.58781,-74.06813,0.07246376811594203,0.0013923272478957107,0.47161483865056,estable,0.09001930545782749,1.2422664153180194,0.12,0.08653846153846154,1.656,1.1942307692307692,EXCESO,MODERADA,MODERADA,2120000136
2120000137,COL. FRIEDRICH NAUMANN,BOGOTÁ,BOGOTA D.C,4.74943,-74.02285,0.008733624454148471,0.0016182172145319598,0.5199445833485006,estable,0.09319206616493457,10.67049157588501,0.12582781456953643,0.09523809523809523,14.407284768211921,10.904761904761905,EXCESO,MODERADA,NORMAL,2120000137
2120000137,COL. FRIEDRICH NAUMANN,BOGOTÁ,BOGOTÁ D.C,4.74943,-74.02285,0.09018567639257294,0.0016182172145319598,0.5199445833485006,estable,0.09319206616493457,1.0333355571817746,0.12582781456953643,0.09523809523809523,1.3952084144916246,1.0560224089635855,NORMAL,BAJA,NORMAL,2120000137
2120000138,COL. NUEVA ZELANDIA,BOGOTÁ,BOGOTA D.C,4.76587,-74.04681,0.017777777777777778,-0.00020800938729071403,0.9272257003251754,estable,0.08109850988484253,4.561791181022392,0.11258278145695365,0.0761904761904762,6.332781456953643,4.2857142857142865,EXCESO,MODERADA,NORMAL,2120000138
2120000138,COL. NUEVA ZELANDIA,BOGOTÁ,BOGOTÁ D.C,4.76587,-74.04681,0.07894736842105263,-0.00020800938729071403,0.9272257003251754,estable,0.08109850988484253,1.027247791874672,0.11258278145695365,0.0761904761904762,1.426048565121413,0.9650793650793652,NORMAL,BAJA,NORMAL,2120000138
2120000139,ESC. PEDAGOGICA EXPRIMENTAL,BOGOTÁ,BOGOTA D.C,4.67553,-74.01927,0.017777777777777778,0.000851116676308919,0.6958495168891956,estable,0.08971404437211856,5.046414995931669,0.13245033112582782,0.10476190476190476,7.450331125827815,5.892857142857143,EXCESO,MODERADA,MODERADA,2120000139
2120000139,ESC. PEDAGOGICA EXPRIMENTAL,BOGOTÁ,BOGOTÁ D.C,4.67553,-74.01927,0.08108108108108109,0.000851116676308919,0.6958495168891956,estable,0.08971404437211856,1.1064732139227955,0.13245033112582782,0.10476190476190476,1.6335540838852098,1.292063492063492,EXCESO,MODERADA,MODERADA,2120000139
2120000140,FUNDACIÓN ANA RESTREPO DEL CORRAL,BOGOTÁ,BOGOTA D.C,4.7055,-74.02263,0.008695652173913044,-0.00015062287478498744,0.9430692400069665,estable,0.08312144253891122,9.558965891974792,0.10596026490066225,0.06666666666666667,12.185430463576159,7.666666666666666,EXCESO,MODERADA,NORMAL,2120000140
2120000140,FUNDACIÓN ANA RESTREPO DEL CORRAL,BOGOTÁ,BOGOTÁ D.C,4.7055,-74.02263,0.08443271767810026,-0.00015062287478498744,0.9430692400069665,estable,0.08312144253891122,0.9844695850702299,0.10596026490066225,0.06666666666666667,1.2549668874172186,0.7895833333333333,DEFICIT,BAJA,NORMAL,2120000140
