COD_DPTO,NOM_DPTO,cod_divipola,NOM_MPIO,LATITUD,LONGITUD,amenaza_mm_val,amenaza_mm
70,SUCRE,70523,PALMITO,9.334940293,-75.56199027,10,MUY_BAJA
70,SUCRE,70670,SAMPUÉS,9.165188649,-75.36027422,4,MUY_BAJA
70,SUCRE,70678,SAN BENITO ABAD,8.835634919,-74.96469398,3,MUY_BAJA
70,SUCRE,70702,SAN JUAN DE BETULIA,9.292019071,-75.21363579,4,MUY_BAJA
70,SUCRE,70708,SAN MARCOS,8.589220102,-75.17249955,4,MUY_BAJA
70,SUCRE,70713,SAN ONOFRE,9.814599536,-75.50522919,10,MUY_BAJA
70,SUCRE,70717,SAN PEDRO,9.396835638,-75.03741815,4,MUY_BAJA
70,SUCRE,70742,SAN LUIS DE SINCÉ,9.256299047,-75.09397089,4,MUY_BAJA
70,SUCRE,70771,SUCRE,8.814333477,-74.74753131,10,MUY_BAJA
70,SUCRE,70820,SANTIAGO DE TOLÚ,9.533810567,-75.53543469,10,MUY_BAJA
70,SUCRE,70823,SAN JOSÉ DE TOLUVIEJO,9.490297716,-75.44451115,10,MUY_BAJA
73,TOLIMA,73001,IBAGUÉ,4.451921427,-75.252591,36,ALTA
73,TOLIMA,73024,ALPUJARRA,3.390015064,-74.94078233,43,ALTA
73,TOLIMA,73026,ALVARADO,4.582625784,-74.98630686,25,MEDIA
73,TOLIMA,73030,AMBALEMA,4.803365246,-74.80998676,29,MEDIA
73,TOLIMA,73043,ANZOÁTEGUI,4.623390454,-75.20165423,37,ALTA
73,TOLIMA,73055,ARMERO,5.006758956,-74.84750095,29,MEDIA
73,TOLIMA,73067,ATACO,3.37749064,-75.61373257,35,ALTA
73,TOLIMA,73124,CAJAMARCA,4.406971283,-75.49745918,35,ALTA
73,TOLIMA,73148,CARMEN DE APICALÁ,4.123416795,-74.74700246,13,BAJA
73,TOLIMA,73152,CASABIANCA,5.007003948,-75.19457703,58,MUY_ALTA
73,TOLIMA,73168,CHAPARRAL,3.743693084,-75.58986634,52,MUY_ALTA
73,TOLIMA,73200,COELLO,4.315603867,-74.91470256,25,MEDIA
73,TOLIMA,73217,COYAIMA,3.775490271,-75.14720213,25,MEDIA
73,TOLIMA,73226,CUNDAY,3.98252395,-74.68936908,35,ALTA
73,TOLIMA,73236,DOLORES,3.597863274,-74.80256674,35,ALTA
73,TOLIMA,73268,ESPINAL,4.166476969,-74.89352941,4,MUY_BAJA
73,TOLIMA,73270,FALAN,5.079256598,-74.95703372,34,ALTA
73,TOLIMA,73275,FLANDES,4.242813257,-74.83708638,11,BAJA
73,TOLIMA,73283,FRESNO,5.186694812,-75.05228995,37,ALTA
73,TOLIMA,73319,GUAMO,4.076501341,-74.97657287,4,MUY_BAJA
73,TOLIMA,73347,HERVEO,5.068553783,-75.24322959,59,MUY_ALTA
73,TOLIMA,73349,HONDA,5.179416561,-74.78303094,42,ALTA
73,TOLIMA,73352,ICONONZO,4.133276369,-74.53964257,35,ALTA
73,TOLIMA,73408,LÉRIDA,4.866034592,-74.92337178,34,ALTA
73,TOLIMA,73411,LÍBANO,4.877936755,-75.04763076,58,MUY_ALTA
73,TOLIMA,73443,SAN SEBASTIÁN DE MARIQUITA,5.235322593,-74.90668089,37,ALTA
73,TOLIMA,73449,MELGAR,4.193215498,-74.60517497,34,ALTA
73,TOLIMA,73461,MURILLO,4.826734468,-75.21993987,36,ALTA
73,TOLIMA,73483,NATAGAIMA,3.540518203,-75.12200999,25,MEDIA
73,TOLIMA,73504,ORTEGA,3.937793962,-75.27824314,11,BAJA
73,TOLIMA,73520,PALOCABILDO,5.094035737,-75.0184505,36,ALTA
73,TOLIMA,73547,PIEDRAS,4.433764446,-74.99879938,25,MEDIA
73,TOLIMA,73555,PLANADAS,3.09897343,-75.81684413,36,ALTA
73,TOLIMA,73563,PRADO,3.729166649,-74.87247706,34,ALTA
73,TOLIMA,73585,PURIFICACIÓN,3.854281614,-74.87451155,25,MEDIA
73,TOLIMA,73616,RIOBLANCO,3.468077548,-75.85481103,36,ALTA
73,TOLIMA,73622,RONCESVALLES,4.097861181,-75.59428027,13,BAJA
73,TOLIMA,73624,ROVIRA,4.216730954,-75.34758364,25,MEDIA
73,TOLIMA,73671,SALDAÑA,3.912542787,-75.01859762,4,MUY_BAJA
73,TOLIMA,73675,SAN ANTONIO,3.926088268,-75.50991004,36,ALTA
73,TOLIMA,73678,SAN LUIS,4.057271684,-75.16320806,11,BAJA
73,TOLIMA,73686,SANTA ISABEL,4.740827622,-75.20069946,37,ALTA
73,TOLIMA,73770,SUÁREZ,3.969210629,-74.84448738,15,BAJA
73,TOLIMA,73854,VALLE DE SAN JUAN,4.182125647,-75.17148237,25,MEDIA
73,TOLIMA,73861,VENADILLO,4.70988172,-74.92089886,25,MEDIA
73,TOLIMA,73870,VILLAHERMOSA,4.965753461,-75.15592969,58,MUY_ALTA
73,TOLIMA,73873,VILLARRICA,3.854384097,-74.61896623,35,ALTA
76,VALLE DEL CAUCA,76001,CALI,3.399043723,-76.57649259,36,ALTA
76,VALLE DEL CAUCA,76020,ALCALÁ,4.6788971,-75.78297932,25,MEDIA
76,VALLE DEL CAUCA,76036,ANDALUCÍA,4.153314228,-76.16063341,25,MEDIA
76,VALLE DEL CAUCA,76041,ANSERMANUEVO,4.795927292,-76.02963049,36,ALTA
76,VALLE DEL CAUCA,76054,ARGELIA,4.704287864,-76.14164999,36,ALTA
76,VALLE DEL CAUCA,76100,BOLÍVAR,4.393118861,-76.34982039,36,ALTA
76,VALLE DEL CAUCA,76109,BUENAVENTURA,3.493340766,-77.11872832,25,MEDIA
76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,3.819854318,-75.98312419,35,ALTA
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,4.196852991,-76.0896103,25,MEDIA
76,VALLE DEL CAUCA,76122,CAICEDONIA,4.308997973,-75.83672567,36,ALTA
76,VALLE DEL CAUCA,76126,CALIMA,3.923271619,-76.64260484,52,MUY_ALTA
76,VALLE DEL CAUCA,76130,CANDELARIA,3.382091564,-76.38317663,12,BAJA
76,VALLE DEL CAUCA,76147,CARTAGO,4.70684716,-75.91790846,25,MEDIA
76,VALLE DEL CAUCA,76233,DAGUA,3.649822218,-76.72039347,37,ALTA
76,VALLE DEL CAUCA,76243,EL ÁGUILA,4.917562873,-76.06601001,36,ALTA
76,VALLE DEL CAUCA,76246,EL CAIRO,4.756063701,-76.21502826,37,ALTA
76,VALLE DEL CAUCA,76248,EL CERRITO,3.656072873,-76.30841784,29,MEDIA
76,VALLE DEL CAUCA,76250,EL DOVIO,4.539979729,-76.28762701,36,ALTA
76,VALLE DEL CAUCA,76275,FLORIDA,3.304104295,-76.16477307,58,MUY_ALTA
76,VALLE DEL CAUCA,76306,GINEBRA,3.74410441,-76.19082004,25,MEDIA
76,VALLE DEL CAUCA,76318,GUACARÍ,3.759414991,-76.34518277,29,MEDIA
76,VALLE DEL CAUCA,76364,JAMUNDÍ,3.213892389,-76.62760418,36,ALTA
76,VALLE DEL CAUCA,76377,LA CUMBRE,3.694303106,-76.58989905,25,MEDIA
76,VALLE DEL CAUCA,76400,LA UNIÓN,4.537937391,-76.10328983,34,ALTA
76,VALLE DEL CAUCA,76403,LA VICTORIA,4.483511142,-75.96677303,25,MEDIA
76,VALLE DEL CAUCA,76497,OBANDO,4.597588666,-75.9491997,25,MEDIA
76,VALLE DEL CAUCA,76520,PALMIRA,3.558392876,-76.22779972,25,MEDIA
76,VALLE DEL CAUCA,76563,PRADERA,3.42063665,-76.17841841,36,ALTA
76,VALLE DEL CAUCA,76606,RESTREPO,3.806494973,-76.53489853,36,ALTA
76,VALLE DEL CAUCA,76616,RIOFRÍO,4.109500298,-76.37105443,36,ALTA
76,VALLE DEL CAUCA,76622,ROLDANILLO,4.443571848,-76.16824249,34,ALTA
76,VALLE DEL CAUCA,76670,SAN PEDRO,3.98143244,-76.20836168,25,MEDIA
76,VALLE DEL CAUCA,76736,SEVILLA,4.193411919,-75.88818163,36,ALTA
76,VALLE DEL CAUCA,76823,TORO,4.638421279,-76.08106176,25,MEDIA
76,VALLE DEL CAUCA,76828,TRUJILLO,4.233268116,-76.34292699,36,ALTA
76,VALLE DEL CAUCA,76834,TULUÁ,4.02840797,-76.03250379,35,ALTA
76,VALLE DEL CAUCA,76845,ULLOA,4.707718947,-75.77835903,12,BAJA
76,VALLE DEL CAUCA,76863,VERSALLES,4.644242641,-76.25924483,36,ALTA
76,VALLE DEL CAUCA,76869,VIJES,3.74365889,-76.47064718,29,MEDIA
76,VALLE DEL CAUCA,76890,YOTOCO,3.904130354,-76.39080435,25,MEDIA
76,VALLE DEL CAUCA,76892,YUMBO,3.595913669,-76.5109879,29,MEDIA
76,VALLE DEL CAUCA,76895,ZARZAL,4.35359875,-76.05065336,25,MEDIA
81,ARAUCA,81001,ARAUCA,6.796280825,-70.50921153,10,MUY_BAJA
81,ARAUCA,81065,ARAUQUITA,6.799338394,-71.29827429,10,MUY_BAJA
81,ARAUCA,81220,CRAVO NORTE,6.39654349,-70.07381197,10,MUY_BAJA
81,ARAUCA,81300,FORTUL,6.750907234,-71.79124241,40,ALTA
81,ARAUCA,81591,PUERTO RONDÓN,6.411761829,-70.96678964,10,MUY_BAJA
81,ARAUCA,81736,SARAVENA,6.906941714,-71.85070757,41,ALTA
81,ARAUCA,81794,TAME,6.390650479,-71.79178647,41,ALTA
85,CASANARE,85001,YOPAL,5.242744761,-72.25802857,29,MEDIA
85,CASANARE,85010,AGUAZUL,5.126121886,-72.54821017,40,ALTA
85,CASANARE,85015,CHÁMEZA,5.228453404,-72.86496804,57,MUY_ALTA
85,CASANARE,85125,HATO COROZAL,6.03948032,-71.52445752,10,MUY_BAJA
85,CASANARE,85136,LA SALINA,6.178282373,-72.34693377,53,MUY_ALTA
85,CASANARE,85139,MANÍ,4.675769488,-72.21280273,10,MUY_BAJA
85,CASANARE,85162,MONTERREY,4.841308642,-72.8473434,40,ALTA
85,CASANARE,85225,NUNCHÍA,5.529181235,-72.09251937,29,MEDIA
85,CASANARE,85230,OROCUÉ,4.915139133,-71.59873966,10,MUY_BAJA
85,CASANARE,85250,PAZ DE ARIPORO,5.779915281,-70.86947037,10,MUY_BAJA
85,CASANARE,85263,PORE,5.663194953,-71.92580806,29,MEDIA
85,CASANARE,85279,RECETOR,5.263068507,-72.77081831,57,MUY_ALTA
85,CASANARE,85300,SABANALARGA,4.81119011,-72.99580655,41,ALTA
85,CASANARE,85315,SÁCAMA,6.049906435,-72.21076163,54,MUY_ALTA
85,CASANARE,85325,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,10,MUY_BAJA
85,CASANARE,85400,TÁMARA,5.878927424,-72.20067822,54,MUY_ALTA
85,CASANARE,85410,TAURAMENA,4.697463691,-72.62922436,29,MEDIA
85,CASANARE,85430,TRINIDAD,5.354527091,-71.25479519,10,MUY_BAJA
85,CASANARE,85440,VILLANUEVA,4.528307719,-72.82314281,29,MEDIA
86,PUTUMAYO,86001,MOCOA,1.26070915,-76.66584349,54,MUY_ALTA
86,PUTUMAYO,86219,COLÓN,1.204815876,-76.97376805,52,MUY_ALTA
86,PUTUMAYO,86320,ORITO,0.673756323,-76.94313923,12,BAJA
86,PUTUMAYO,86568,PUERTO ASÍS,0.433884539,-76.52158203,10,MUY_BAJA
86,PUTUMAYO,86569,PUERTO CAICEDO,0.70416861,-76.49864415,10,MUY_BAJA
86,PUTUMAYO,86571,PUERTO GUZMÁN,0.746432215,-75.88022979,10,MUY_BAJA
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,0.05947197,-75.06479327,10,MUY_BAJA
86,PUTUMAYO,86749,SIBUNDOY,1.228746922,-76.91307585,52,MUY_ALTA
86,PUTUMAYO,86755,SAN FRANCISCO,1.136071096,-76.84726661,52,MUY_ALTA
86,PUTUMAYO,86757,SAN MIGUEL,0.272449048,-76.84510459,10,MUY_BAJA
86,PUTUMAYO,86760,SANTIAGO,1.036021482,-76.97751684,52,MUY_ALTA
86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,0.42012589,-76.77067026,10,MUY_BAJA
86,PUTUMAYO,86885,VILLAGARZÓN,0.911149515,-76.74495447,37,ALTA
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRÉS,12.54311512,-81.71762382,0,SIN_DATO
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88564,PROVIDENCIA,13.3511096,-81.37388549,61,MUY_ALTA
91,AMAZONAS,91001,LETICIA,-3.530058784,-70.04513691,10,MUY_BAJA
91,AMAZONAS,91263,EL ENCANTO,-1.997234795,-72.72361566,10,MUY_BAJA
91,AMAZONAS,91405,LA CHORRERA,-1.509799605,-72.44442966,10,MUY_BAJA
91,AMAZONAS,91407,LA PEDRERA,-1.550256503,-69.94602815,10,MUY_BAJA
91,AMAZONAS,91430,LA VICTORIA,-0.125016381,-71.10487805,10,MUY_BAJA
91,AMAZONAS,91460,MIRITÍ - PARANÁ,-0.687037553,-71.1855046,10,MUY_BAJA
91,AMAZONAS,91530,PUERTO ALEGRÍA,-0.952145073,-73.75722748,10,MUY_BAJA
91,AMAZONAS,91536,PUERTO ARICA,-1.91085406,-71.1484049,10,MUY_BAJA
91,AMAZONAS,91540,PUERTO NARIÑO,-3.631323222,-70.47199039,10,MUY_BAJA
91,AMAZONAS,91669,PUERTO SANTANDER,-1.101032624,-71.93893358,10,MUY_BAJA
91,AMAZONAS,91798,TARAPACÁ,-2.451794264,-70.00651535,10,MUY_BAJA
94,GUAINÍA,94001,INÍRIDA,3.516363079,-68.00834728,10,MUY_BAJA
94,GUAINÍA,94343,BARRANCOMINAS,3.140558454,-69.69713423,10,MUY_BAJA
94,GUAINÍA,94883,SAN FELIPE,2.312179782,-67.52060569,10,MUY_BAJA
94,GUAINÍA,94884,PUERTO COLOMBIA,2.582829542,-68.25799033,10,MUY_BAJA
94,GUAINÍA,94885,LA GUADALUPE,1.404540273,-67.001518,10,MUY_BAJA
94,GUAINÍA,94886,CACAHUAL,3.38616245,-67.58507998,10,MUY_BAJA
94,GUAINÍA,94887,PANA PANA,1.981055294,-69.11440036,10,MUY_BAJA
94,GUAINÍA,94888,MORICHAL,2.421444806,-69.84001585,10,MUY_BAJA
95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,2.484286091,-71.91916993,10,MUY_BAJA
95,GUAVIARE,95015,CALAMAR,1.613634284,-73.0342639,10,MUY_BAJA
95,GUAVIARE,95025,EL RETORNO,2.143447362,-72.24364869,10,MUY_BAJA
95,GUAVIARE,95200,MIRAFLORES,1.363974932,-72.01810951,10,MUY_BAJA
97,VAUPÉS,97001,MITÚ,1.06148231,-70.46688401,10,MUY_BAJA
97,VAUPÉS,97161,CARURÚ,1.052762314,-71.33093035,10,MUY_BAJA
97,VAUPÉS,97511,PACOA,-0.00834364,-70.5433061,10,MUY_BAJA
97,VAUPÉS,97666,TARAIRA,-0.719822209,-69.90776202,10,MUY_BAJA
97,VAUPÉS,97777,PAPUNAHUA,1.569312273,-70.91166315,10,MUY_BAJA
97,VAUPÉS,97889,YAVARATÉ,0.833312241,-69.61867754,10,MUY_BAJA
99,VICHADA,99001,PUERTO CARREÑO,5.836529669,-68.14122234,10,MUY_BAJA
99,VICHADA,99524,LA PRIMAVERA,5.517593607,-69.62044054,10,MUY_BAJA
99,VICHADA,99624,SANTA ROSALÍA,4.968581012,-70.65997097,10,MUY_BAJA
99,VICHADA,99773,CUMARIBO,4.262454746,-69.52140484,10,MUY_BAJA
